date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2020-05-17,51,18.4,8.8,17.9,7.0,0.8,0.8,0.0,4.0,33985.09,37170.57,9.8,23.4,220,11.29,1.74
2020-05-18,51,17.8,10.0,18.3,9.1,0.3,0.3,0.0,2.0,31861.87,37089.49,8.9,19.8,297,8.04,1.27
2020-05-19,3,19.6,11.4,19.5,10.9,0.0,0.0,0.0,0.0,33810.73,37009.95,11.4,24.1,357,11.9,1.84
2020-05-20,3,22.8,11.1,20.8,10.5,0.0,0.0,0.0,0.0,33023.36,36932.0,20.1,47.9,341,11.48,2.52
2020-05-21,63,17.4,10.3,17.5,5.6,18.9,18.9,0.0,12.0,20646.81,36855.75,27.6,51.1,297,5.84,1.24
2020-05-22,65,15.8,8.9,11.1,3.3,34.4,34.4,0.0,14.0,15754.15,36781.27,35.8,71.6,250,7.39,2.34
2020-05-23,61,16.6,11.3,12.6,6.9,5.8,5.8,0.0,11.0,18632.38,36708.66,27.0,51.5,265,6.35,2.07
2020-05-24,53,16.4,12.1,12.5,8.8,2.1,2.1,0.0,11.0,23738.47,36637.98,30.8,60.1,228,6.29,2.22
2020-05-25,61,15.2,12.7,12.6,8.8,14.9,14.9,0.0,21.0,3843.38,36569.35,30.9,58.7,212,3.51,1.24
2020-05-26,61,17.4,13.2,16.2,9.7,10.1,10.1,0.0,18.0,31480.41,36502.84,29.4,55.8,187,8.1,1.6
2020-05-27,51,17.1,10.5,16.9,9.5,0.7,0.7,0.0,3.0,31531.31,36438.54,14.5,26.3,222,8.47,1.3
2020-05-28,51,19.5,8.9,19.2,7.0,0.1,0.1,0.0,1.0,31701.56,36376.54,12.6,27.7,266,11.51,1.73
2020-05-29,53,16.7,10.4,16.4,8.8,2.0,2.0,0.0,12.0,33054.17,36316.93,11.3,26.3,222,8.07,1.14
2020-05-30,3,18.7,9.9,18.4,8.7,0.0,0.0,0.0,0.0,32118.56,36259.8,13.8,26.3,344,10.83,1.62
2020-05-31,3,20.0,10.6,18.6,9.7,0.0,0.0,0.0,0.0,32931.6,36205.25,15.0,31.3,343,9.38,1.71
2020-06-01,3,20.7,9.6,17.7,6.4,0.0,0.0,0.0,0.0,32220.78,36153.36,25.3,49.7,323,10.71,2.87
2020-06-02,53,15.0,8.2,10.2,3.5,1.4,1.4,0.0,5.0,19744.67,36104.22,28.1,53.6,267,5.95,1.96
2020-06-03,3,17.0,9.3,13.2,5.3,0.0,0.0,0.0,0.0,32769.44,36057.55,28.5,53.3,230,10.43,3.0
2020-06-04,3,14.9,7.4,11.7,4.4,0.0,0.0,0.0,0.0,23598.89,36013.11,26.2,50.4,225,8.61,2.15
2020-06-05,0,16.6,4.9,16.2,2.0,0.0,0.0,0.0,0.0,32674.45,35970.95,12.0,24.8,293,11.7,1.55
2020-06-06,3,17.0,5.9,16.6,2.5,0.0,0.0,0.0,0.0,32630.71,35931.11,15.0,28.4,293,10.72,1.55
2020-06-07,53,14.6,6.2,13.4,3.9,3.9,3.9,0.0,13.0,27710.14,35893.62,15.1,31.0,224,6.73,0.92
2020-06-08,53,15.6,10.4,12.2,7.5,2.3,2.3,0.0,8.0,31972.85,35858.52,24.5,48.6,214,9.98,1.66
2020-06-09,53,17.3,11.0,16.9,10.0,1.6,1.6,0.0,7.0,31713.52,35825.83,13.6,32.8,203,8.2,1.21
2020-06-10,61,15.7,12.2,16.9,11.9,16.9,16.9,0.0,22.0,9577.15,35795.6,14.2,27.0,21,4.11,0.68
2020-06-11,53,18.6,11.0,18.0,9.5,0.6,0.6,0.0,2.0,27248.98,35767.86,19.8,39.2,216,10.01,1.6
2020-06-12,53,16.2,11.3,15.7,9.7,5.0,5.0,0.0,15.0,23636.74,35742.64,13.9,29.2,209,5.6,0.84
2020-06-13,3,18.9,10.7,19.1,9.5,0.0,0.0,0.0,0.0,22366.55,35719.98,14.6,26.6,348,7.46,1.17
2020-06-14,63,19.8,8.3,18.0,6.4,6.7,6.7,0.0,5.0,23120.13,35699.89,21.3,41.8,301,8.63,1.75
2020-06-15,1,19.0,6.3,18.3,4.1,0.0,0.0,0.0,0.0,32356.85,35682.43,11.9,26.3,296,11.03,1.7
2020-06-16,1,19.3,8.9,18.1,7.0,0.0,0.0,0.0,0.0,32340.47,35667.62,11.0,23.8,298,11.2,1.79
2020-06-17,55,16.2,8.5,14.5,6.4,2.3,2.3,0.0,7.0,29534.11,35655.48,21.1,42.1,184,7.47,1.41
2020-06-18,3,17.0,9.8,15.6,8.5,0.0,0.0,0.0,0.0,30293.67,35646.05,10.6,24.8,119,9.56,1.51
2020-06-19,3,18.0,6.5,17.1,4.4,0.0,0.0,0.0,0.0,32309.1,35639.35,12.5,23.4,342,10.39,1.49
2020-06-20,3,18.8,7.4,17.5,5.9,0.0,0.0,0.0,0.0,28582.66,35635.41,14.9,27.4,349,9.63,1.63
2020-06-21,61,16.5,9.5,15.1,6.6,5.6,5.6,0.0,11.0,28853.11,35634.25,16.6,37.4,342,7.26,1.18
2020-06-22,3,14.6,6.8,11.6,3.9,0.0,0.0,0.0,0.0,31120.7,35635.89,18.4,40.7,286,9.64,1.74
2020-06-23,3,14.9,5.7,10.7,2.4,0.0,0.0,0.0,0.0,32271.79,35640.4,20.9,42.5,276,10.34,1.87
2020-06-24,51,17.3,7.2,13.9,4.2,0.3,0.3,0.0,3.0,23499.69,35647.78,22.7,48.2,263,8.57,1.97
2020-06-25,1,16.8,8.6,14.3,5.3,0.0,0.0,0.0,0.0,32330.01,35657.98,17.9,37.1,262,11.12,1.98
2020-06-26,51,16.6,6.8,14.7,3.8,0.1,0.1,0.0,1.0,32344.52,35670.97,16.0,30.6,241,10.02,1.58
2020-06-27,51,14.7,8.6,12.3,6.6,1.8,1.8,0.0,12.0,26328.98,35686.71,17.7,36.4,204,7.54,1.23
2020-06-28,51,14.4,7.5,11.7,5.0,0.5,0.5,0.0,4.0,31795.46,35705.16,18.4,37.1,209,7.95,1.31
2020-06-29,51,15.2,7.4,14.8,5.5,1.3,1.3,0.0,10.0,32219.16,35726.27,12.9,26.6,202,9.13,1.2
2020-06-30,51,16.6,7.2,15.2,5.1,0.1,0.1,0.0,1.0,32430.14,35750.0,10.2,21.6,331,10.19,1.42
2020-07-01,1,19.5,6.3,18.3,3.5,0.0,0.0,0.0,0.0,32461.39,35776.3,17.1,32.8,331,10.89,1.98
2020-07-02,51,22.0,11.8,19.2,8.3,0.1,0.1,0.0,1.0,32493.29,35805.15,20.6,40.3,335,10.89,2.91
2020-07-03,51,16.5,7.7,13.4,4.7,0.4,0.4,0.0,2.0,30692.4,35836.48,18.4,34.6,264,11.12,2.15
2020-07-04,61,14.8,6.1,11.2,3.4,4.8,4.8,0.0,7.0,27065.76,35870.25,23.1,43.2,262,9.4,1.95
2020-07-05,1,16.5,9.0,13.7,4.4,0.0,0.0,0.0,0.0,32605.05,35906.42,26.6,50.4,252,11.28,2.3
2020-07-06,2,16.5,6.6,14.7,3.6,0.0,0.0,0.0,0.0,32647.5,35944.94,14.4,28.4,244,11.41,1.66
2020-07-07,53,16.0,5.7,13.8,3.0,1.4,1.4,0.0,6.0,32287.69,35985.76,17.0,35.3,228,10.21,1.54
2020-07-08,51,15.4,7.0,14.7,5.1,0.7,0.7,0.0,5.0,31118.83,36028.84,10.8,22.3,210,8.37,1.22
2020-07-09,51,16.1,6.9,15.3,5.0,0.1,0.1,0.0,1.0,29903.05,36074.13,8.9,27.4,336,8.33,1.17
2020-07-10,53,16.0,8.4,15.8,6.9,1.2,1.2,0.0,4.0,15361.31,36121.57,11.1,21.2,307,5.61,0.87
2020-07-11,55,15.3,9.1,15.1,8.1,6.4,6.4,0.0,11.0,17537.58,36171.13,7.7,19.1,280,5.41,0.79
2020-07-12,53,16.3,7.3,16.1,5.1,2.5,2.5,0.0,6.0,32952.68,36222.76,11.3,23.0,280,10.68,1.45
2020-07-13,53,14.9,7.2,13.5,4.9,3.6,3.6,0.0,11.0,32861.71,36276.82,15.5,29.2,256,10.1,1.35
2020-07-14,63,14.5,10.1,10.2,7.4,13.5,13.5,0.0,19.0,24453.83,36333.54,33.7,75.6,211,6.74,1.29
2020-07-15,51,14.9,11.0,10.2,6.5,2.0,2.0,0.0,12.0,28662.62,36392.83,29.1,63.0,223,7.53,2.1
2020-07-16,51,14.4,10.4,11.0,6.2,0.2,0.2,0.0,2.0,14909.11,36454.58,24.8,50.8,228,4.85,2.01
2020-07-17,51,14.6,10.9,11.1,7.4,0.7,0.7,0.0,4.0,14490.43,36518.71,23.2,47.9,215,5.43,1.66
2020-07-18,51,16.5,9.1,15.8,6.9,0.2,0.2,0.0,2.0,33350.11,36585.11,12.7,27.4,274,10.03,1.45
2020-07-19,3,18.2,6.3,16.4,4.0,0.0,0.0,0.0,0.0,33425.11,36653.69,18.2,32.4,312,12.33,2.18
2020-07-20,0,16.3,6.5,12.5,4.4,0.0,0.0,0.0,0.0,33502.31,36724.36,22.8,46.4,268,12.9,2.79
2020-07-21,3,14.9,6.8,11.7,3.9,0.0,0.0,0.0,0.0,33581.61,36797.02,19.8,37.1,233,12.56,2.18
2020-07-22,3,17.2,5.8,15.9,3.0,0.0,0.0,0.0,0.0,33662.9,36871.58,11.6,23.0,306,12.12,1.81
2020-07-23,1,16.7,5.0,15.6,2.2,0.0,0.0,0.0,0.0,33746.09,36947.96,11.2,24.8,284,12.84,1.76
2020-07-24,3,17.0,7.3,16.0,5.2,0.0,0.0,0.0,0.0,30617.74,37026.05,11.9,26.6,334,11.97,1.69
2020-07-25,53,16.6,7.2,17.0,5.6,3.0,3.0,0.0,9.0,23966.38,37105.77,10.9,30.6,347,8.0,1.21
2020-07-26,65,15.7,9.4,14.5,8.3,76.3,76.3,0.0,21.0,3206.96,37187.03,45.2,92.2,173,2.17,0.51
2020-07-27,61,15.6,12.2,15.0,9.1,23.3,23.3,0.0,21.0,0.0,37269.75,28.3,57.6,245,2.92,0.75
2020-07-28,63,16.6,12.6,14.2,9.8,13.1,13.1,0.0,17.0,15512.18,37353.83,28.0,58.0,224,4.77,1.19
2020-07-29,3,17.7,10.6,15.8,7.9,0.0,0.0,0.0,0.0,30904.11,37439.2,14.3,31.0,229,10.21,1.96
2020-07-30,3,16.6,8.2,14.1,6.0,0.0,0.0,0.0,0.0,32777.49,37525.77,24.4,46.8,207,11.49,2.23
2020-07-31,1,15.6,6.1,14.0,4.2,0.0,0.0,0.0,0.0,34467.31,37613.45,17.8,33.5,204,13.65,2.2
2020-08-01,1,17.7,5.2,16.3,2.6,0.0,0.0,0.0,0.0,34563.0,37702.17,12.1,23.0,323,13.9,2.01
2020-08-02,3,17.9,5.4,16.7,2.4,0.0,0.0,0.0,0.0,34660.3,37792.47,12.6,25.9,303,13.66,2.0
2020-08-03,3,19.1,5.1,17.8,2.2,0.0,0.0,0.0,0.0,33805.18,37884.71,12.0,24.5,296,12.77,1.92
2020-08-04,3,20.2,8.0,17.6,3.6,0.0,0.0,0.0,0.0,34860.73,37978.79,24.3,43.9,291,13.83,2.98
2020-08-05,0,15.2,4.6,11.5,0.2,0.0,0.0,0.0,0.0,34963.62,38074.58,25.8,49.0,280,14.67,2.99
2020-08-06,3,14.2,5.5,11.5,1.2,0.0,0.0,0.0,0.0,35068.13,38172.0,19.9,37.4,245,15.06,2.55
2020-08-07,63,13.3,7.5,12.7,5.1,18.6,18.6,0.0,19.0,0.0,38270.94,18.8,36.0,66,2.54,0.57
2020-08-08,61,16.3,9.4,15.2,8.0,4.0,4.0,0.0,9.0,19688.53,38371.3,16.2,33.8,274,7.14,1.07
2020-08-09,63,14.0,7.8,10.9,3.9,21.9,21.9,0.0,8.0,17860.7,38472.98,31.6,73.4,274,8.48,1.45
2020-08-10,61,14.2,10.2,9.9,6.5,12.9,12.9,0.0,23.0,21392.88,38575.89,45.3,90.0,174,6.49,1.43
2020-08-11,51,16.5,8.5,15.9,6.9,0.2,0.2,0.0,2.0,35611.14,38679.93,14.0,26.6,228,13.8,2.09
2020-08-12,51,17.9,8.3,16.7,6.7,0.6,0.6,0.0,3.0,22446.34,38785.01,12.8,23.8,352,8.82,1.56
2020-08-13,2,20.0,9.1,19.7,7.2,0.0,0.0,0.0,0.0,35835.88,38891.03,12.6,28.1,300,14.71,2.31
2020-08-14,55,17.9,8.3,18.9,6.9,5.8,5.8,0.0,10.0,14944.93,38997.91,9.9,25.6,328,7.67,1.26
2020-08-15,51,17.5,10.8,14.8,8.8,0.5,0.5,0.0,3.0,36000.0,39105.54,22.0,45.4,272,12.69,2.43
2020-08-16,3,17.7,12.0,14.3,8.2,0.0,0.0,0.0,0.0,32400.0,39213.86,21.7,42.8,281,12.48,2.98
2020-08-17,2,17.9,9.3,15.3,6.4,0.0,0.0,0.0,0.0,36000.0,39322.77,22.0,42.8,266,15.74,3.21
2020-08-18,53,19.4,8.3,17.1,6.2,1.4,1.4,0.0,4.0,36000.0,39432.19,17.1,38.2,325,14.46,2.82
2020-08-19,51,18.8,8.8,15.5,6.0,0.2,0.2,0.0,2.0,36002.98,39542.04,36.9,73.8,304,14.66,3.69
2020-08-20,3,16.4,9.7,12.0,5.5,0.0,0.0,0.0,0.0,36000.0,39652.21,27.8,56.2,282,14.85,3.48
2020-08-21,51,16.8,8.5,11.6,4.3,0.1,0.1,0.0,1.0,36037.93,39762.66,25.0,50.4,308,14.19,3.2
2020-08-22,51,13.7,7.5,8.9,2.9,0.2,0.2,0.0,2.0,36089.28,39873.97,27.8,64.1,289,15.0,3.06
2020-08-23,2,15.0,8.1,9.6,1.9,0.0,0.0,0.0,0.0,36183.27,39986.54,34.6,74.9,266,16.23,3.41
2020-08-24,1,16.2,7.5,13.5,2.6,0.0,0.0,0.0,0.0,36251.6,40100.27,23.7,49.0,259,17.64,3.32
2020-08-25,51,14.8,5.8,13.2,2.2,0.1,0.1,0.0,1.0,36193.33,40215.08,15.6,35.6,237,17.04,2.54
2020-08-26,0,16.5,4.2,15.8,0.6,0.0,0.0,0.0,0.0,36459.86,40330.88,14.7,29.9,301,17.85,2.64
2020-08-27,2,19.0,4.2,16.3,0.8,0.0,0.0,0.0,0.0,36682.85,40447.59,14.6,27.0,288,18.07,3.3
2020-08-28,3,16.8,7.3,14.2,5.2,0.0,0.0,0.0,0.0,36709.05,40565.11,20.8,41.8,250,18.23,3.48
2020-08-29,0,20.0,4.8,18.9,1.9,0.0,0.0,0.0,0.0,36963.13,40683.36,16.3,29.9,339,18.44,3.1
2020-08-30,1,23.2,5.3,22.2,2.9,0.0,0.0,0.0,0.0,37085.22,40802.26,13.6,25.9,339,18.4,3.52
2020-08-31,51,20.6,11.5,18.3,9.7,0.6,0.6,0.0,2.0,37018.67,40921.73,28.6,58.3,211,17.31,3.56
2020-09-01,51,16.0,9.6,15.1,8.2,0.1,0.1,0.0,1.0,36519.34,41041.69,16.3,34.9,76,16.3,2.71
2020-09-02,3,22.8,7.7,20.3,5.8,0.0,0.0,0.0,0.0,35723.05,41162.06,16.5,33.5,344,16.79,3.49
2020-09-03,3,28.7,14.6,26.4,11.7,0.0,0.0,0.0,0.0,33896.07,41282.75,26.6,58.3,333,17.71,5.85
2020-09-04,63,20.7,15.4,20.0,14.9,8.1,8.1,0.0,12.0,11961.3,41403.71,22.1,41.4,352,5.12,1.95
2020-09-05,53,20.7,9.5,19.2,7.6,0.6,0.6,0.0,2.0,38039.84,41524.84,18.4,43.2,237,18.06,2.99
2020-09-06,51,17.9,8.1,16.6,6.2,0.4,0.4,0.0,1.0,37047.75,41646.06,13.4,30.6,66,15.57,2.54
2020-09-07,1,20.4,8.3,19.0,6.9,0.0,0.0,0.0,0.0,38382.36,41767.31,20.9,43.6,26,19.71,3.56
2020-09-08,3,21.7,7.8,21.6,5.6,0.0,0.0,0.0,0.0,38218.46,41888.52,19.5,37.1,20,19.68,3.54
2020-09-09,61,16.0,12.1,13.2,10.8,16.1,16.1,0.0,15.0,4039.54,42009.59,28.6,55.4,182,3.95,0.89
2020-09-10,53,16.4,12.2,13.3,9.4,1.3,1.3,0.0,4.0,35671.05,42130.48,22.0,45.7,151,16.17,3.13
2020-09-11,3,18.6,10.0,17.4,7.9,0.0,0.0,0.0,0.0,36617.85,42251.78,16.6,35.3,58,17.67,2.99
2020-09-12,1,21.0,9.6,21.0,8.2,0.0,0.0,0.0,0.0,39115.18,42373.92,20.7,41.0,14,20.31,3.4
2020-09-13,3,23.8,8.5,23.8,6.8,0.0,0.0,0.0,0.0,32891.66,42496.81,16.8,31.0,297,16.59,3.47
2020-09-14,1,19.4,9.0,18.9,7.7,0.0,0.0,0.0,0.0,39403.96,42620.38,16.1,36.7,147,20.53,3.07
2020-09-15,51,20.2,10.4,19.8,9.3,0.8,0.8,0.0,7.0,35251.7,42744.54,22.1,43.9,33,16.44,2.84
2020-09-16,2,23.7,11.1,25.2,10.4,0.0,0.0,0.0,0.0,39495.59,42869.22,19.4,37.8,11,19.22,3.47
2020-09-17,51,29.1,11.3,29.2,10.4,0.6,0.6,0.0,3.0,38655.34,42994.34,36.0,70.6,228,19.56,4.4
2020-09-18,53,17.6,13.6,17.3,13.0,3.0,3.0,0.0,12.0,9176.62,43119.82,15.3,34.6,141,9.86,1.66
2020-09-19,53,20.8,14.4,21.5,15.2,2.4,2.4,0.0,9.0,30370.38,43245.57,27.3,52.2,44,15.57,2.65
2020-09-20,61,19.1,15.6,17.9,14.6,7.8,7.8,0.0,14.0,15582.85,43371.54,26.1,51.5,24,7.78,1.53
2020-09-21,61,26.6,15.1,27.9,15.1,2.3,2.3,0.0,2.0,40294.92,43497.64,21.6,40.3,358,18.99,4.08
2020-09-22,53,25.0,15.6,23.1,13.0,0.7,0.7,0.0,1.0,40725.5,43623.78,23.2,47.5,300,22.74,5.49
2020-09-23,51,22.1,10.2,20.7,8.9,0.5,0.5,0.0,2.0,40852.16,43749.9,19.5,38.9,292,21.37,4.33
2020-09-24,3,19.9,9.8,16.4,7.0,0.0,0.0,0.0,0.0,40978.56,43875.92,22.7,48.6,284,20.91,4.13
2020-09-25,51,21.5,8.9,16.5,3.8,0.9,0.9,0.0,5.0,36657.26,44001.75,30.9,67.3,322,17.8,4.45
2020-09-26,51,16.4,8.2,12.1,2.4,0.1,0.1,0.0,1.0,41230.23,44127.32,32.2,65.9,279,23.17,4.5
2020-09-27,51,17.6,8.4,15.9,4.1,0.2,0.2,0.0,2.0,41355.35,44252.57,21.4,44.6,224,19.38,3.41
2020-09-28,2,18.2,7.0,17.9,4.9,0.0,0.0,0.0,0.0,41479.88,44377.4,18.7,41.4,48,23.59,3.67
2020-09-29,51,17.7,9.9,16.4,9.1,0.3,0.3,0.0,3.0,41544.66,44501.73,18.7,37.1,69,19.93,3.24
2020-09-30,51,21.0,9.5,18.2,8.4,0.1,0.1,0.0,1.0,18387.41,44625.5,21.3,42.8,356,12.66,2.78
2020-10-01,53,23.6,13.4,22.9,12.0,0.7,0.7,0.0,2.0,36631.03,44749.35,19.3,45.7,305,21.64,3.95
2020-10-02,3,24.1,10.7,24.6,9.7,0.0,0.0,0.0,0.0,38073.96,44873.75,19.5,35.3,3,23.79,4.4
2020-10-03,2,25.6,9.3,26.4,8.1,0.0,0.0,0.0,0.0,41717.37,44998.6,27.6,51.1,29,24.74,4.69
2020-10-04,3,27.5,12.5,29.1,12.2,0.0,0.0,0.0,0.0,41760.94,45123.82,25.8,47.9,29,24.54,4.93
2020-10-05,3,31.3,13.7,31.0,12.2,0.0,0.0,0.0,0.0,40833.51,45249.33,33.1,73.4,2,24.6,5.81
2020-10-06,51,19.0,15.4,17.6,12.6,0.1,0.1,0.0,1.0,22688.31,45375.04,29.9,65.2,183,13.35,2.44
2020-10-07,53,21.4,15.4,23.3,15.6,5.5,5.5,0.0,18.0,6005.85,45500.86,13.3,25.9,151,9.36,1.74
2020-10-08,61,26.6,15.7,28.4,14.6,3.2,3.2,0.0,5.0,41953.69,45626.7,15.1,47.2,354,19.91,4.07
2020-10-09,2,22.2,11.7,18.7,9.6,0.0,0.0,0.0,0.0,42278.73,45752.48,26.2,56.9,272,23.78,4.94
2020-10-10,2,23.3,12.1,24.0,8.6,0.0,0.0,0.0,0.0,42409.68,45878.12,17.9,37.4,272,25.79,5.13
2020-10-11,3,25.0,10.5,25.6,8.5,0.0,0.0,0.0,0.0,37279.21,46003.51,22.9,45.4,356,21.75,4.56
2020-10-12,51,22.3,14.9,23.5,15.4,0.9,0.9,0.0,6.0,39915.02,46128.57,19.7,36.7,103,20.96,3.71
2020-10-13,3,26.7,12.6,28.7,12.5,0.0,0.0,0.0,0.0,40437.76,46253.2,25.2,49.3,127,25.09,4.84
2020-10-14,3,20.5,14.8,20.1,14.1,0.0,0.0,0.0,0.0,42530.2,46377.31,19.1,36.7,160,18.75,3.4
2020-10-15,3,24.9,13.2,26.1,13.5,0.0,0.0,0.0,0.0,42869.37,46500.81,21.9,47.5,24,24.93,4.57
2020-10-16,51,19.0,15.8,17.9,14.9,0.6,0.6,0.0,4.0,28733.44,46623.61,29.5,56.2,175,15.27,2.7
2020-10-17,51,24.7,15.5,25.9,16.2,0.6,0.6,0.0,5.0,27308.1,46745.59,24.0,59.8,29,15.41,3.05
2020-10-18,53,23.0,15.2,23.1,13.6,2.4,2.4,0.0,12.0,29806.76,46866.66,25.5,49.0,153,17.07,3.2
2020-10-19,51,18.5,14.6,17.9,13.1,1.4,1.4,0.0,10.0,34718.03,46986.73,18.7,40.0,155,18.41,3.07
2020-10-20,51,19.4,13.4,18.8,13.3,0.9,0.9,0.0,7.0,40959.92,47105.69,15.2,34.2,80,17.41,2.89
2020-10-21,3,21.7,12.4,21.3,11.9,0.0,0.0,0.0,0.0,44114.43,47224.26,22.7,45.4,32,23.37,4.13
2020-10-22,3,22.1,13.3,23.6,12.9,0.0,0.0,0.0,0.0,42640.13,47342.95,20.1,41.8,57,23.26,3.98
2020-10-23,3,24.3,14.5,27.2,14.8,0.0,0.0,0.0,0.0,43647.55,47461.67,27.4,52.2,39,25.89,4.54
2020-10-24,63,23.8,15.0,24.3,12.4,16.1,16.1,0.0,20.0,6608.22,47580.29,26.2,58.7,358,9.23,1.83
2020-10-25,63,15.4,13.1,12.7,10.2,29.1,29.1,0.0,24.0,0.0,47698.73,33.5,63.4,181,4.91,1.48
2020-10-26,63,15.1,13.7,11.7,9.0,25.9,25.9,0.0,24.0,0.0,47816.88,39.9,77.4,166,5.15,1.64
2020-10-27,61,17.8,13.4,15.9,11.2,5.4,5.4,0.0,15.0,27734.0,47934.61,23.8,48.6,186,14.57,2.53
2020-10-28,53,18.2,12.0,17.7,11.1,3.3,3.3,0.0,10.0,31189.45,48051.83,14.1,34.6,177,14.63,2.31
2020-10-29,61,18.7,11.7,18.8,11.3,9.5,9.5,0.0,15.0,31033.37,48168.42,17.4,35.3,179,18.33,2.86
2020-10-30,51,19.8,10.7,21.1,10.2,0.5,0.5,0.0,3.0,42118.1,48284.27,14.7,34.9,114,22.81,3.63
2020-10-31,65,23.2,14.4,25.9,13.8,28.9,28.9,0.0,19.0,32017.39,48399.26,29.8,65.9,92,18.15,3.08
2020-11-01,63,17.7,13.8,15.6,12.0,16.7,16.7,0.0,16.0,23726.97,48513.28,36.2,69.8,208,11.64,2.02
2020-11-02,3,20.3,13.1,20.5,12.9,0.0,0.0,0.0,0.0,45463.4,48626.19,22.5,47.2,179,25.0,4.11
2020-11-03,51,20.5,11.4,22.0,10.6,0.3,0.3,0.0,2.0,45711.93,48737.89,11.9,29.5,116,26.72,4.3
2020-11-04,3,23.9,12.2,25.5,11.4,0.0,0.0,0.0,0.0,45768.41,48848.24,20.2,40.7,16,27.6,4.86
2020-11-05,63,18.2,13.4,18.4,8.8,24.8,24.8,0.0,17.0,5666.94,48957.11,39.3,76.3,202,7.78,1.58
2020-11-06,53,18.0,12.7,17.1,9.5,3.7,3.7,0.0,11.0,44979.34,49064.39,31.4,63.0,189,23.1,3.55
2020-11-07,53,18.9,11.6,18.6,10.9,1.5,1.5,0.0,5.0,45915.17,49169.92,33.1,67.0,177,22.42,3.72
2020-11-08,3,18.5,13.5,17.4,11.9,0.0,0.0,0.0,0.0,45744.63,49273.58,20.4,44.3,143,24.29,4.11
2020-11-09,51,19.6,12.7,19.7,13.1,0.3,0.3,0.0,3.0,45146.65,49375.24,14.1,31.7,68,22.68,3.76
2020-11-10,3,20.9,10.4,21.6,9.9,0.0,0.0,0.0,0.0,46045.79,49475.62,19.3,41.0,41,29.51,4.76
2020-11-11,2,22.8,11.8,24.5,11.2,0.0,0.0,0.0,0.0,46085.52,49575.26,23.6,47.9,35,29.31,4.76
2020-11-12,51,29.3,15.7,30.2,16.1,0.8,0.8,0.0,5.0,44569.48,49674.03,19.3,41.0,16,22.82,5.03
2020-11-13,65,27.1,15.9,29.8,16.4,19.1,19.1,0.0,9.0,44847.67,49771.82,20.4,49.3,356,20.54,3.85
2020-11-14,2,22.8,14.4,25.7,14.3,0.0,0.0,0.0,0.0,46197.58,49868.52,18.4,42.5,102,28.58,4.73
2020-11-15,3,26.0,13.4,29.6,13.7,0.0,0.0,0.0,0.0,46322.94,49964.0,23.4,44.3,33,30.08,5.38
2020-11-16,3,33.3,16.2,39.5,16.4,0.0,0.0,0.0,0.0,39064.98,50058.15,29.9,59.4,37,25.96,5.95
2020-11-17,51,20.8,17.0,21.5,16.9,0.5,0.5,0.0,4.0,40451.18,50150.83,25.6,55.4,131,24.95,4.4
2020-11-18,51,21.9,16.6,22.4,16.2,0.4,0.4,0.0,4.0,45346.11,50241.93,22.0,46.1,60,23.98,4.39
2020-11-19,3,23.3,14.1,24.2,14.9,0.0,0.0,0.0,0.0,46589.7,50331.31,26.5,53.6,36,29.71,5.07
2020-11-20,2,29.5,16.5,33.0,17.4,0.0,0.0,0.0,0.0,46620.62,50418.85,32.1,62.6,54,27.19,5.61
2020-11-21,3,22.2,17.2,23.6,17.4,0.0,0.0,0.0,0.0,46568.31,50504.41,22.7,47.2,174,27.05,4.61
2020-11-22,3,28.3,15.7,31.8,16.7,0.0,0.0,0.0,0.0,40329.12,50587.88,17.8,36.7,1,22.78,4.66
2020-11-23,53,25.8,19.1,27.5,17.5,3.9,3.9,0.0,10.0,7444.06,50669.09,25.9,52.9,283,10.37,2.88
2020-11-24,3,21.1,17.6,20.9,16.6,0.0,0.0,0.0,0.0,46718.61,50747.93,25.2,52.2,171,25.88,4.38
2020-11-25,51,22.7,16.5,23.8,17.6,0.9,0.9,0.0,8.0,43508.9,50824.26,19.8,40.0,58,22.7,4.13
2020-11-26,3,28.4,15.5,33.7,15.8,0.0,0.0,0.0,0.0,47135.88,50897.93,30.9,62.3,119,30.03,5.91
2020-11-27,3,24.2,18.0,26.7,16.5,0.0,0.0,0.0,0.0,40240.22,50968.81,23.4,50.8,100,26.54,4.97
2020-11-28,3,38.0,19.1,39.4,20.8,0.0,0.0,0.0,0.0,46978.85,51036.75,21.9,45.4,328,27.82,8.07
2020-11-29,55,38.0,18.9,35.8,16.3,1.9,1.9,0.0,3.0,38047.55,51101.62,38.8,76.0,296,26.61,9.41
2020-11-30,51,22.2,18.1,22.9,16.2,0.2,0.2,0.0,2.0,46502.92,51163.94,21.4,44.6,115,23.52,4.88
2020-12-01,3,26.2,16.9,29.1,17.8,0.0,0.0,0.0,0.0,47553.17,51224.12,31.7,61.9,30,28.97,5.44
2020-12-02,51,22.0,17.9,23.1,16.9,0.5,0.5,0.0,4.0,32774.11,51282.07,28.4,56.5,151,18.81,3.75
